Latitude,Longitude,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,EVI,SAVI,GNDVI,LAI,NDWI,MNDWI,NDMI,NDBI,ISA,BU,NDISI,NDBaI,BSI,DBSI,LSE,Albedo,SWIR1_NIR,SWIR2_NIR,red,green,blue,nir08,lwir11,NDVI_Landsat,emissivity,LST,elevation,UHI_Class,label,building_density_100m,bldg_count_100m,bldg_mean_height,bldg_max_height,bldg_total_area,bldg_total_volume,bldg_height_std,bldg_height_range,bldg_height_max_ratio,sky_view_proxy,volume_density,mean_bldg_volume,building_coverage_ratio,open_space_ratio,compactness
-33.57355167,-70.70108167,1999.5,2207.0,2445.0,2751.0,2940.0,3124.0,3234.5,3190.0,3244.5,3644.0,3634.0,0.0738932839589294,0.0835013504774223,0.1108305983337541,0.1322094055013309,0.6770923758707215,-0.1322094055013309,-0.1969124651010018,-0.0664325431665203,0.0664325431665203,-0.0531672675318657,-0.0074607407924091,0.0952261684115613,0.0013740038472107,0.0846336499321574,0.1230191811420723,0.9867067957258072,0.2886579999999999,1.1423197492162651,1.1391849529780207,0.15277,0.130495,0.09885625,0.22282625,41.14202918000004,0.1865200997081307,0.97,43.43697168826037,554.7517700195312,Medium,Chile,0.0071,284.0,4.906429093309859,13.032234,24608.09832446467,124164.71520121215,1.0630022704649782,9.563968000000001,2.6561545580613912,0.0028624058759324704,3.1041178800303038,437.19970141271887,0.6152024581116168,0.3847975418883832,0.034835646562499996
-33.57384833,-70.70121833,1999.5,2207.0,2445.0,2751.0,2940.0,3124.0,3234.5,3190.0,3244.5,3644.0,3634.0,0.0738932839589294,0.0835013504774223,0.1108305983337541,0.1322094055013309,0.6770923758707215,-0.1322094055013309,-0.1969124651010018,-0.0664325431665203,0.0664325431665203,-0.0531672675318657,-0.0074607407924091,0.0952261684115613,0.0013740038472107,0.0846336499321574,0.1230191811420723,0.9867067957258072,0.2886579999999999,1.1423197492162651,1.1391849529780207,0.15277,0.130495,0.09885625,0.22282625,41.14202918000004,0.1865200997081307,0.97,43.43697168826037,557.8286743164062,Medium,Chile,0.008275,331.0,4.813239569788519,13.032234,28472.170230666467,139669.26021022061,1.0033090619448857,9.563968000000001,2.70758058289889,0.002504410427044293,3.4917315052555153,421.9615112091257,0.7118042557666616,0.2881957442333384,0.03982955743999999
-33.57412667,-70.70135,1999.5,2207.0,2445.0,2751.0,2940.0,3124.0,3234.5,3190.0,3244.5,3644.0,3634.0,0.0738932839589294,0.0835013504774223,0.1108305983337541,0.1322094055013309,0.6770923758707215,-0.1322094055013309,-0.1969124651010018,-0.0664325431665203,0.0664325431665203,-0.0531672675318657,-0.0074607407924091,0.0952261684115613,0.0013740038472107,0.0846336499321574,0.1230191811420723,0.9867067957258072,0.2886579999999999,1.1423197492162651,1.1391849529780207,0.15277,0.130495,0.09885625,0.22282625,41.14202918000004,0.1865200997081307,0.97,43.43697168826037,555.09228515625,High,Chile,0.00895,358.0,4.727876067597766,13.032234,31049.287680706708,150217.14719331654,0.9213094598841373,9.524815400000001,2.756466923766401,0.002357684793618024,3.7554286798329137,419.60096981373334,0.7762321920176677,0.2237678079823323,0.042314490805
-33.57439167,-70.70147833,1988.5,2169.5,2395.5,2714.5,2913.0,3130.0,3234.5,3190.0,3244.5,3639.0,3567.0,0.0805317977813532,0.0900176059670976,0.120787468247248,0.1422433085668248,0.687646879519067,-0.1422433085668248,-0.2060651255282127,-0.0657490115683116,0.0657490115683116,-0.101057591072697,-0.0147827862130415,0.1003099251644115,0.0099916736053288,0.0848629727653035,0.1255333277468595,0.9866343400596158,0.2863235999999999,1.140752351097143,1.118181818181783,0.15277,0.130495,0.09885625,0.21592375,40.96941917000004,0.1712905358444507,0.97,43.2618324003904,556.4686889648438,Medium,Chile,0.00945,378.0,4.63970327962963,13.032234,32397.08745994038,154710.17162216784,0.9045871767618652,9.524815400000001,2.808850742075971,0.002275561588508257,3.867754290554196,409.2861683126133,0.8099271864985095,0.19007281350149052,0.0438451959925
-33.574685,-70.70161333,2002.0,2147.0,2377.5,2654.5,2878.5,3109.5,3244.0,3215.0,3270.5,3549.5,3530.5,0.0954936536331885,0.1074619425591472,0.1432282793867121,0.1497541350022351,0.7120417688410657,-0.1497541350022351,-0.1977391597772903,-0.0494493310665976,0.0494493310665976,-0.3176719636480533,-0.0460443225665908,0.0898623407195128,0.002683615819209,0.0727995849904893,0.1022455061441018,0.9864854033969308,0.28465155,1.1040435458786593,1.0981337480559534,0.1571975,0.13224125,0.1000524999999999,0.22282625,40.90447679000002,0.172696443314398,0.97,43.19593877456498,555.3452758789062,Medium,Chile,0.009375,375.0,4.6507049552,13.032234,32628.293250532286,157450.02965357527,0.9577746344014322,9.524815400000001,2.8022061441305857,0.002288310723098956,3.9362507413393817,419.8667457428674,0.8157073312633072,0.1842926687366928,0.043600358955
-33.57494,-70.70173667,2002.0,2147.0,2377.5,2654.5,2878.5,3109.5,3244.0,3215.0,3270.5,3549.5,3530.5,0.0954936536331885,0.1074619425591472,0.1432282793867121,0.1497541350022351,0.7120417688410657,-0.1497541350022351,-0.1977391597772903,-0.0494493310665976,0.0494493310665976,-0.3176719636480533,-0.0460443225665908,0.0898623407195128,0.002683615819209,0.0727995849904893,0.1022455061441018,0.9864854033969308,0.28465155,1.1040435458786593,1.0981337480559534,0.1571975,0.13224125,0.1000524999999999,0.22282625,40.90447679000002,0.172696443314398,0.97,43.19593877456498,555.3802490234375,Medium,Chile,0.00895,358.0,4.675546955865921,13.032234,30384.86564516082,146919.99161556296,0.9774458030615147,9.524815400000001,2.7873175316205123,0.002384009290772195,3.672999790389074,410.39103803229875,0.7596216411290204,0.24037835887097958,0.041846145254999995
-33.575245,-70.70187667,2002.0,2147.0,2377.5,2654.5,2878.5,3109.5,3244.0,3215.0,3270.5,3549.5,3530.5,0.0954936536331885,0.1074619425591472,0.1432282793867121,0.1497541350022351,0.7120417688410657,-0.1497541350022351,-0.1977391597772903,-0.0494493310665976,0.0494493310665976,-0.3176719636480533,-0.0460443225665908,0.0898623407195128,0.002683615819209,0.0727995849904893,0.1022455061441018,0.9864854033969308,0.28465155,1.1040435458786593,1.0981337480559534,0.1571975,0.13224125,0.1000524999999999,0.22282625,40.90447679000002,0.172696443314398,0.97,43.19593877456498,555.9649658203125,Medium,Chile,0.00855,342.0,4.644381169005848,13.032234,28853.435952089767,138230.15099732703,0.9492553759069455,9.524815400000001,2.8060216260823427,0.0025119658122598407,3.455753774933176,404.18172806235975,0.7213358988022441,0.27866410119775586,0.039709458995
-33.57558167,-70.702025,2034.0,2144.0,2377.0,2584.0,2878.5,3155.0,3292.5,3282.0,3338.0,3639.0,3567.0,0.1189907944084555,0.1373366913269321,0.1784709792891843,0.1599222477469517,0.7521117463654143,-0.1599222477469517,-0.2097739361702127,-0.0515821413090593,0.0515821413090593,-0.3951896167808901,-0.0674086530993961,0.0966348568558513,0.0099916736053288,0.068417889947635,0.0907831417617572,0.9862916662840254,0.2871509,1.1087751371114836,1.0868372943326907,0.1571975,0.13449625,0.102005,0.2250675,40.49089637000003,0.1775469896537741,0.97,42.776305085889874,555.9176635742188,Low,Chile,0.008325,333.0,4.567099550750751,8.432968,28428.744236532177,134980.85367768613,0.6310244570064192,4.925549400000001,1.84646029855289,0.002623218903355279,3.3745213419421534,405.3479089420004,0.7107186059133044,0.2892813940866956,0.03802110376
-33.57592667,-70.70218167,2034.0,2144.0,2377.0,2584.0,2878.5,3155.0,3292.5,3282.0,3338.0,3639.0,3567.0,0.1189907944084555,0.1373366913269321,0.1784709792891843,0.1599222477469517,0.7521117463654143,-0.1599222477469517,-0.2097739361702127,-0.0515821413090593,0.0515821413090593,-0.3951896167808901,-0.0674086530993961,0.0966348568558513,0.0099916736053288,0.068417889947635,0.0907831417617572,0.9862916662840254,0.2871509,1.1087751371114836,1.0868372943326907,0.1571975,0.13449625,0.102005,0.2250675,40.49089637000003,0.1775469896537741,0.97,42.776305085889874,557.0151977539062,Low,Chile,0.007625,305.0,4.568285839016394,8.432968,26615.924041539816,128117.07521889902,0.6538629341516278,4.8655296,1.8459808114405816,0.002862608023858559,3.2029268804724755,420.05598432425904,0.6653981010384954,0.3346018989615046,0.0348331795225
-33.576255,-70.70233,2075.5,2260.0,2481.0,2755.0,2973.0,3271.0,3378.5,3381.5,3392.5,3667.0,3634.0,0.1020940275401287,0.1208386375033753,0.1531285644451686,0.1536034115138592,0.7230768031911676,-0.1536034115138592,-0.1929082628497072,-0.0405050720011349,0.0405050720011349,-0.4319028362529865,-0.0615889555389937,0.0850985130569871,0.0045199287768798,0.0646992995399345,0.0908142353095784,0.9864260257530362,0.29793525,1.0844299866922642,1.074671003992279,0.15943875,0.1389375,0.1067487499999999,0.2291925,39.23819204000003,0.1794856949872148,0.97,41.50531505859448,557.1340942382812,Medium,Chile,0.006825,273.0,4.613587939194139,8.432968,24820.681402692928,121268.19621850396,0.661948860958644,4.8655296,1.8278546136205214,0.0031657854385528463,3.031704905462599,444.20584695422696,0.6205170350673231,0.37948296493267686,0.031487737685
-33.57655333,-70.70247,2075.5,2260.0,2481.0,2755.0,2973.0,3271.0,3378.5,3381.5,3392.5,3667.0,3634.0,0.1020940275401287,0.1208386375033753,0.1531285644451686,0.1536034115138592,0.7230768031911676,-0.1536034115138592,-0.1929082628497072,-0.0405050720011349,0.0405050720011349,-0.4319028362529865,-0.0615889555389937,0.0850985130569871,0.0045199287768798,0.0646992995399345,0.0908142353095784,0.9864260257530362,0.29793525,1.0844299866922642,1.074671003992279,0.15943875,0.1389375,0.1067487499999999,0.2291925,39.23819204000003,0.1794856949872148,0.97,41.50531505859448,556.6299438476562,Medium,Chile,0.005975,239.0,4.651956118410042,8.432968,24062.18658847113,117519.65911134495,0.6806201683295505,4.8655296,1.8127789225325375,0.00358481557773271,2.937991477783624,491.71405485918393,0.6015546647117782,0.3984453352882218,0.027795437807500004
-33.57683,-70.702615,2075.5,2342.5,2579.5,2885.5,2990.0,3247.5,3376.0,3337.0,3373.5,3761.0,3775.5,0.072559260747288,0.0862876254180602,0.108830146231721,0.128031775542973,0.6749910546199163,-0.128031775542973,-0.1863417711536945,-0.0597351366582135,0.0597351366582135,-0.0969362598913895,-0.0128241240890744,0.0881473623300222,-0.0019239700126053,0.0784520525717994,0.1137825104064064,0.986721828534279,0.3027266999999999,1.127060233742849,1.1314054540005654,0.16328875,0.1413575,0.11009,0.22805125,39.88248881000001,0.1654890887719118,0.97,42.159007374359646,556.7228393554688,Medium,Chile,0.00595,238.0,4.663206690336134,8.432968,24115.89409659805,118754.12838065412,0.6806586838123,4.831694500000001,1.8084053656631152,0.0035911697693643127,2.968853209516353,498.96692596913493,0.6028973524149512,0.39710264758504876,0.027746079807499997
-33.57709667,-70.702745,2099.0,2355.0,2594.5,2850.0,3057.5,3302.5,3408.0,3381.5,3441.5,3776.0,3776.0,0.0852924656984674,0.1036547312582884,0.127928433889602,0.1316934404283802,0.6953169646933303,-0.1316934404283802,-0.1854642492739973,-0.055117010129235,0.055117010129235,-0.2149103925596938,-0.0301754555692323,0.0871140327727261,0.0,0.0719514661274014,0.1001717835755298,0.986584791930024,0.30450115,1.116664202277063,1.116664202277063,0.1706725,0.14769625,0.11119,0.2322175,39.30313442000002,0.15275881754325,0.97,41.57120358289012,556.7228393554688,Medium,Chile,0.0065,260.0,4.579901963461538,7.769056,25488.259124236025,119529.86030612008,0.5632084819955122,4.1677824999999995,1.6963367473761526,0.0033479120661237117,2.988246507653002,459.73023194661573,0.6372064781059006,0.3627935218940994,0.029769362762499994
-33.577495,-70.70292,2099.0,2355.0,2594.5,2850.0,3057.5,3302.5,3408.0,3381.5,3441.5,3776.0,3776.0,0.0852924656984674,0.1036547312582884,0.127928433889602,0.1316934404283802,0.6953169646933303,-0.1316934404283802,-0.1854642492739973,-0.055117010129235,0.055117010129235,-0.2149103925596938,-0.0301754555692323,0.0871140327727261,0.0,0.0719514661274014,0.1001717835755298,0.986584791930024,0.30450115,1.116664202277063,1.116664202277063,0.1706725,0.14769625,0.11119,0.2322175,39.30313442000002,0.15275881754325,0.97,41.57120358289012,555.6331176757812,Medium,Chile,0.0078,312.0,4.530016986538462,7.769056,29045.57133087788,134326.00792007637,0.5737904989768721,4.2685148,1.715016968608896,0.0028221376666724006,3.3581501980019093,430.53207666691145,0.726139283271947,0.273860716728053,0.035334132495000004
-33.577765,-70.70305,2099.0,2355.0,2594.5,2850.0,3057.5,3302.5,3408.0,3381.5,3441.5,3776.0,3776.0,0.0852924656984674,0.1036547312582884,0.127928433889602,0.1316934404283802,0.6953169646933303,-0.1316934404283802,-0.1854642492739973,-0.055117010129235,0.055117010129235,-0.2149103925596938,-0.0301754555692323,0.0871140327727261,0.0,0.0719514661274014,0.1001717835755298,0.986584791930024,0.30450115,1.116664202277063,1.116664202277063,0.1706725,0.14769625,0.11119,0.2322175,39.30313442000002,0.15275881754325,0.97,41.57120358289012,557.0527954101562,Medium,Chile,0.00855,342.0,4.498997565497076,7.769056,31316.396179393985,143225.20626669785,0.5819017649458569,4.2685148,1.7268415656814495,0.0025929286717291922,3.5806301566674463,418.78715282660187,0.7829099044848497,0.21709009551515035,0.038466429185
-33.57804,-70.70316833,2152.5,2394.5,2605.0,2896.0,3074.5,3343.5,3440.0,3408.5,3448.0,3776.0,3863.0,0.0812911412483147,0.0998966922012358,0.1219270420301348,0.1336160305978215,0.6888645896162631,-0.1336160305978215,-0.183513555868986,-0.0511517850929083,0.0511517850929083,-0.2275648612426154,-0.0301393561554063,0.0791654758502429,-0.0113889252519963,0.0696593186372745,0.1022224146206713,0.9866263019176056,0.3081388499999999,1.1078186885726533,1.1333431128061864,0.1706725,0.14896125,0.1145037499999999,0.2322175,39.23819204000003,0.15275881754325,0.97,41.50531505859448,557.7125244140625,Medium,Chile,0.00935,374.0,4.50591213315508,7.769056,33679.36433497931,154556.5938164058,0.5784152785652447,4.2685148,1.7241916332176759,0.0023679692316080346,3.863914845410145,413.25292464279624,0.8419841083744828,0.1580158916255172,0.042130278445
-33.57837833,-70.70331667,2152.5,2394.5,2605.0,2896.0,3074.5,3343.5,3440.0,3408.5,3448.0,3776.0,3863.0,0.0812911412483147,0.0998966922012358,0.1219270420301348,0.1336160305978215,0.6888645896162631,-0.1336160305978215,-0.183513555868986,-0.0511517850929083,0.0511517850929083,-0.2275648612426154,-0.0301393561554063,0.0791654758502429,-0.0113889252519963,0.0696593186372745,0.1022224146206713,0.9866263019176056,0.3081388499999999,1.1078186885726533,1.1333431128061864,0.1706725,0.14896125,0.1145037499999999,0.2322175,39.23819204000003,0.15275881754325,0.97,41.50531505859448,556.3633422851562,Low,Chile,0.009975,399.0,4.547172114786967,7.769056,34895.11657074261,162371.96036318957,0.6243493132886112,4.2685148,1.7085467195613238,0.0021998307877179085,4.059299009079739,406.9472690806756,0.8723779142685653,0.12762208573143474,0.045358041844999995
-33.57867333,-70.70345,2219.0,2402.0,2647.0,2936.0,3088.5,3257.0,3401.0,3360.5,3439.0,3918.5,3901.0,0.0674184070515365,0.0818770975581529,0.1011195807527393,0.1187682064086558,0.6669541142082285,-0.1187682064086558,-0.1936638489071662,-0.0766588817145212,0.0766588817145212,0.0641355396268503,0.0092404746629846,0.0976702927307531,0.0022379947566979,0.0865498930015059,0.1262454418556297,0.986781239057278,0.3086202999999999,1.1660467192381738,1.1608391608391262,0.17312,0.1495112499999999,0.11579625,0.23065,39.37491284000001,0.1424821061495406,0.97,41.64402797263381,557.5797119140625,Medium,Chile,0.011125,445.0,4.570366304719101,8.292156,37438.63820702456,173969.72722899253,0.6279741997986049,4.7916148000000005,1.8143307225589314,0.0019628886404237404,4.349243180724813,390.94320725616296,0.935965955175614,0.06403404482438602,0.05084532514
-33.57898333,-70.70358667,2219.5,2376.5,2598.0,2892.5,3088.5,3257.0,3363.0,3334.0,3384.0,3914.5,3890.0,0.0709066088492732,0.0857931248906939,0.1063513730528344,0.1240728253540121,0.672396878667907,-0.1240728253540121,-0.2021497120921305,-0.080085534938263,0.080085534938263,0.0607907528083424,0.0091789260889898,0.1004029235382309,0.003139214555705,0.0875973636908328,0.1312431032428572,0.9867406712728352,0.3060453499999999,1.174115176964572,1.1667666466706308,0.17312,0.1495112499999999,0.11469625,0.231475,39.61075622000001,0.1442306504034899,0.97,41.88330982043101,556.5902099609375,Medium,Chile,0.011425,457.0,4.6098131785557985,8.292156,38666.02071043977,181657.93949494505,0.6646152459472487,4.7916148000000005,1.798805218088651,0.0018951196958419535,4.541448487373626,397.5009616957222,0.9666505177609943,0.03334948223900569,0.052667115565
-33.579315,-70.70373167,2219.5,2376.5,2598.0,2892.5,3088.5,3257.0,3363.0,3334.0,3384.0,3914.5,3890.0,0.0709066088492732,0.0857931248906939,0.1063513730528344,0.1240728253540121,0.672396878667907,-0.1240728253540121,-0.2021497120921305,-0.080085534938263,0.080085534938263,0.0607907528083424,0.0091789260889898,0.1004029235382309,0.003139214555705,0.0875973636908328,0.1312431032428572,0.9867406712728352,0.3060453499999999,1.174115176964572,1.1667666466706308,0.17312,0.1495112499999999,0.11469625,0.231475,39.61075622000001,0.1442306504034899,0.97,41.88330982043101,555.6954345703125,Medium,Chile,0.011475,459.0,4.594795965577342,8.292156,39345.132559508864,185564.65322697264,0.6591842351328695,4.7916148000000005,1.8046842693608225,0.001893032899897797,4.639116330674316,404.2802902548424,0.9836283139877215,0.016371686012278452,0.052725283705
-33.57957667,-70.70385833,2219.5,2376.5,2598.0,2892.5,3088.5,3257.0,3363.0,3334.0,3384.0,3914.5,3890.0,0.0709066088492732,0.0857931248906939,0.1063513730528344,0.1240728253540121,0.672396878667907,-0.1240728253540121,-0.2021497120921305,-0.080085534938263,0.080085534938263,0.0607907528083424,0.0091789260889898,0.1004029235382309,0.003139214555705,0.0875973636908328,0.1312431032428572,0.9867406712728352,0.3060453499999999,1.174115176964572,1.1667666466706308,0.17312,0.1495112499999999,0.11469625,0.231475,39.61075622000001,0.1442306504034899,0.97,41.88330982043101,556.268798828125,Medium,Chile,0.01135,454.0,4.602784051101322,8.292156,38712.551321653285,183085.6070878008,0.6283201548065438,4.7796824,1.8015522579243992,0.001910526272577391,4.57714017719502,403.27226230793127,0.9678137830413321,0.03218621695866786,0.05224159898000001
-33.57988667,-70.70399167,2205.5,2339.0,2571.5,2892.5,3088.5,3257.0,3363.0,3349.5,3376.0,3885.5,3889.5,0.0732137135533482,0.0868029174897432,0.1098117741289547,0.1313967235264313,0.6760211167885095,-0.1313967235264313,-0.2035000774353415,-0.0740843123704215,0.0740843123704215,0.0059104581450659,0.0008705988170732,0.0978831618356919,-0.0005144694533762,0.0873942165002206,0.1302863638819932,0.9867144338858193,0.3050384,1.1600238841617805,1.1612180922525404,0.17312,0.1495112499999999,0.11469625,0.2280375,39.779948210000015,0.1368976025625845,0.97,42.05497015261778,556.2556762695312,Medium,Chile,0.01125,450.0,4.628836505555556,8.292156,38324.716461122494,181255.94410091802,0.6181476787817445,4.7796824,1.7914125914898285,0.0019166483853349607,4.53139860252295,402.79098689092893,0.9581179115280624,0.04188208847193764,0.0520744106875
-33.58016167,-70.70412167,2205.5,2339.0,2571.5,2892.5,3088.5,3257.0,3363.0,3349.5,3376.0,3885.5,3889.5,0.0732137135533482,0.0868029174897432,0.1098117741289547,0.1313967235264313,0.6760211167885095,-0.1313967235264313,-0.2035000774353415,-0.0740843123704215,0.0740843123704215,0.0059104581450659,0.0008705988170732,0.0978831618356919,-0.0005144694533762,0.0873942165002206,0.1302863638819932,0.9867144338858193,0.3050384,1.1600238841617805,1.1612180922525404,0.17312,0.1495112499999999,0.11469625,0.2280375,39.779948210000015,0.1368976025625845,0.97,42.05497015261778,557.324951171875,Medium,Chile,0.01135,454.0,4.60504317246696,8.292156,38188.71867773079,179215.5865499568,0.6496650535334016,4.792997400000001,1.8006684605212557,0.0019095908049703988,4.48038966374892,394.74798799549956,0.9547179669432697,0.045282033056730286,0.0522672400075
-33.58048,-70.70426667,2205.5,2339.0,2571.5,2892.5,3088.5,3257.0,3363.0,3349.5,3376.0,3885.5,3889.5,0.0732137135533482,0.0868029174897432,0.1098117741289547,0.1313967235264313,0.6760211167885095,-0.1313967235264313,-0.2035000774353415,-0.0740843123704215,0.0740843123704215,0.0059104581450659,0.0008705988170732,0.0978831618356919,-0.0005144694533762,0.0873942165002206,0.1302863638819932,0.9867144338858193,0.3050384,1.1600238841617805,1.1612180922525404,0.17312,0.1495112499999999,0.11469625,0.2280375,39.779948210000015,0.1368976025625845,0.97,42.05497015261778,557.258056640625,Medium,Chile,0.011575,463.0,4.585136309071274,8.304348,37911.741264969896,178079.24281054304,0.674294450469973,4.8051894,1.8111452834173336,0.0018806553854258542,4.451981070263576,384.62039483918585,0.9477935316242474,0.0522064683757526,0.053072952777499995
-33.58074333,-70.70438,2143.0,2339.0,2571.5,2862.5,3062.5,3237.5,3343.0,3353.5,3376.0,3885.5,3845.0,0.078989703989704,0.0945248729400893,0.1184750261401109,0.1319831223628692,0.685180543799298,-0.1319831223628692,-0.2035000774353415,-0.0734908136482939,0.0734908136482939,-0.0360629044719331,-0.00549889034141,0.0999811267339813,0.0052389884224823,0.0848438567581688,0.1245103734456374,0.9866508218551332,0.3044771999999999,1.158640226628861,1.1465632920828643,0.16639625,0.141825,0.11087375,0.22750125,39.42276512000001,0.1551291897003661,0.97,41.69257770072858,556.0559692382812,Medium,Chile,0.011325,453.0,4.631611614790287,9.093454,38373.40734632984,183575.90709534803,0.7984118309742683,5.5942954,1.963345538507926,0.0019028408858558436,4.589397677383701,405.2448280250508,0.959335183658246,0.040664816341754007,0.052453001537499995
-33.58102333,-70.70450667,2143.0,2339.0,2571.5,2862.5,3062.5,3237.5,3343.0,3353.5,3376.0,3885.5,3845.0,0.078989703989704,0.0945248729400893,0.1184750261401109,0.1319831223628692,0.685180543799298,-0.1319831223628692,-0.2035000774353415,-0.0734908136482939,0.0734908136482939,-0.0360629044719331,-0.00549889034141,0.0999811267339813,0.0052389884224823,0.0848438567581688,0.1245103734456374,0.9866508218551332,0.3044771999999999,1.158640226628861,1.1465632920828643,0.16639625,0.141825,0.11087375,0.22750125,39.42276512000001,0.1551291897003661,0.97,41.69257770072858,556.2203979492188,Medium,Chile,0.0104,416.0,4.627369255528847,9.093454,37478.50897361104,179630.19901761803,0.8123220518344398,5.5942954,1.9651455282361594,0.0020736287397073484,4.490754975440451,431.80336302312026,0.9369627243402759,0.06303727565972406,0.048124640257500004
-33.58136167,-70.70465833,2143.0,2339.0,2571.5,2862.5,3062.5,3237.5,3343.0,3353.5,3376.0,3885.5,3845.0,0.078989703989704,0.0945248729400893,0.1184750261401109,0.1319831223628692,0.685180543799298,-0.1319831223628692,-0.2035000774353415,-0.0734908136482939,0.0734908136482939,-0.0360629044719331,-0.00549889034141,0.0999811267339813,0.0052389884224823,0.0848438567581688,0.1245103734456374,0.9866508218551332,0.3044771999999999,1.158640226628861,1.1465632920828643,0.16639625,0.141825,0.11087375,0.22750125,39.42276512000001,0.1551291897003661,0.97,41.69257770072858,556.8978881835938,Medium,Chile,0.010625,425.0,4.64260147764706,9.093454,37361.2557178673,181123.01028517727,0.803427068213498,5.5942954,1.9586979506603481,0.002023159482908517,4.528075257129432,426.17178890629947,0.9340313929466826,0.06596860705331742,0.049327640700000015
-33.58173333,-70.70482,2076.5,2322.0,2557.0,2802.0,3062.5,3257.0,3363.0,3355.0,3394.5,3885.5,3845.0,0.0898164690596069,0.1084143663739021,0.1347137637028014,0.1349797023004059,0.7026850154612548,-0.1349797023004059,-0.206208769887466,-0.0732684206891789,0.0732684206891789,-0.1014689245332198,-0.016548048370428,0.1007861746582619,0.0052389884224823,0.0817259088519552,0.1163923008278591,0.9865395737995776,0.30314145,1.1581222056631548,1.1460506706408005,0.15957625,0.13664125,0.10514,0.22750125,39.36465878000001,0.1754816541906982,0.97,41.63362447351466,556.5086669921875,Medium,Chile,0.01095,438.0,4.616571507762557,9.84182,36877.007094743036,176232.0898958451,0.836794724235354,6.342661400000001,2.131846107755815,0.001974276830891171,4.405802247396127,402.3563696252171,0.9219251773685759,0.07807482263142407,0.050551458009999994
-33.58208667,-70.70497333,2076.5,2322.0,2557.0,2802.0,3062.5,3257.0,3363.0,3355.0,3394.5,3885.5,3845.0,0.0898164690596069,0.1084143663739021,0.1347137637028014,0.1349797023004059,0.7026850154612548,-0.1349797023004059,-0.206208769887466,-0.0732684206891789,0.0732684206891789,-0.1014689245332198,-0.016548048370428,0.1007861746582619,0.0052389884224823,0.0817259088519552,0.1163923008278591,0.9865395737995776,0.30314145,1.1581222056631548,1.1460506706408005,0.15957625,0.13664125,0.10514,0.22750125,39.36465878000001,0.1754816541906982,0.97,41.63362447351466,557.573974609375,Medium,Chile,0.01105,442.0,4.5951488047511315,9.84182,37380.29511167784,178304.9168400984,0.8523709165586759,6.319602700000001,2.141784829649934,0.0019655480973175335,4.45762292100246,403.4047892309918,0.934507377791946,0.06549262220805396,0.050776394292500006
-33.58242167,-70.70513,2076.5,2322.0,2557.0,2802.0,3062.5,3257.0,3363.0,3355.0,3394.5,3885.5,3845.0,0.0898164690596069,0.1084143663739021,0.1347137637028014,0.1349797023004059,0.7026850154612548,-0.1349797023004059,-0.206208769887466,-0.0732684206891789,0.0732684206891789,-0.1014689245332198,-0.016548048370428,0.1007861746582619,0.0052389884224823,0.0817259088519552,0.1163923008278591,0.9865395737995776,0.30314145,1.1581222056631548,1.1460506706408005,0.15957625,0.13664125,0.10514,0.22750125,39.36465878000001,0.1754816541906982,0.97,41.63362447351466,557.29833984375,Medium,Chile,0.01105,442.0,4.512890205882353,9.84182,38680.90034294934,182346.47721499891,0.8280715831400027,6.319602700000001,2.180824161680606,0.0020013033778437197,4.5586619303749725,412.54859098416046,0.9670225085737335,0.03297749142626649,0.049867436775
-33.582755,-70.70527,2061.5,2281.5,2512.5,2773.0,3027.0,3203.0,3343.0,3353.5,3379.5,3852.5,3836.0,0.0947523055578225,0.112672502474719,0.1421168598008813,0.1433685646096147,0.7108128915395582,-0.1433685646096147,-0.2105263157894736,-0.0692478490147099,0.0692478490147099,-0.1555148323462873,-0.0255044565431126,0.0992224837720236,0.0021460623008389,0.0807878960890665,0.1157740102316511,0.986492314541573,0.3009213999999999,1.148799761443234,1.1438795288504209,0.159095,0.13573375,0.10463125,0.2226475,39.43643720000003,0.1664800225282749,0.97,41.70644907143964,557.2072143554688,Low,Chile,0.010675,427.0,4.485875343559719,9.093454,37943.94056827046,174331.93477120268,0.8023074479512394,5.5712367,2.0271303376843246,0.0020839099124584106,4.358298369280067,408.27151000281657,0.9485985142067616,0.051401485793238444,0.047886719292500005
-33.58302833,-70.70540167,2061.5,2281.5,2512.5,2773.0,3027.0,3203.0,3343.0,3353.5,3379.5,3852.5,3836.0,0.0947523055578225,0.112672502474719,0.1421168598008813,0.1433685646096147,0.7108128915395582,-0.1433685646096147,-0.2105263157894736,-0.0692478490147099,0.0692478490147099,-0.1555148323462873,-0.0255044565431126,0.0992224837720236,0.0021460623008389,0.0807878960890665,0.1157740102316511,0.986492314541573,0.3009213999999999,1.148799761443234,1.1438795288504209,0.159095,0.13573375,0.10463125,0.2226475,39.43643720000003,0.1664800225282749,0.97,41.70644907143964,556.9515380859375,Low,Chile,0.010175,407.0,4.389360837837838,7.663728,38251.31314748841,173368.96529641846,0.6827650976613495,4.484342,1.7459781237249765,0.002234050450738081,4.334224132410462,425.9679737012739,0.9562828286872102,0.04371717131278985,0.044661746525000004
